text,label,label_id
Whats the maximum disposable virtual cards?,disposable_card_limits,22
"I see I was charged extra when I used the card.  I am not sure why, please tell me why.",card_payment_fee_charged,6
what is my monthly spending limit because i was refused my money at an atm,declined_cash_withdrawal,2
"There is a direct debit charge that I don't recognize, what can I do?",direct_debit_payment_not_recognised,33
Can I electronically transfer funds into my account from my American Express?,supported_cards_and_currencies,26
How do i access the auto top-up option?,automatic_top_up,58
"I got some cash of an ATM earlier but this shows up as pending in the app. How can this be still pending, I've got the cash already?",pending_cash_withdrawal,1
I have found my lost or stolen card. Is there a way I can link the card with my account through my app again?,card_linking,50
I cannot locate the card PIN.,get_physical_card,47
I will not be able to verify my identity.,unable_to_verify_identity,76
Top up did not work on the app.,top_up_failed,54
"I was trying to use contactless earlier, but it didn't work.",contactless_not_working,34
I have a cash withdrawal that I do not recognise.,cash_withdrawal_not_recognised,46
What are the reasons for my beneficiary not being allowed?,beneficiary_not_allowed,63
I exchanged Russian rubles for British pounds today and got less than I expected. Was exchange rate correct?,card_payment_wrong_exchange_rate,41
How can I make my contactless work for the metro?,contactless_not_working,34
Please provide me with the restrictions of the disposable cards.,disposable_card_limits,22
I want to know the source of my funds.,verify_source_of_funds,60
"Hello. I looked at my account and see that a transaction I tried to do is pending, but I did not complete that transaction. When I was at the ATM, the machine declined my card. Can you make sure that transaction does not go through because I definitely did not receive the money.",pending_cash_withdrawal,1
How can I unlock my pin from too many tries?,pin_blocked,27
How are cash withdrawals pending?,pending_cash_withdrawal,1
Why did I get a fee?,cash_withdrawal_charge,70
I've forgotten my app passcode completely.,passcode_forgotten,7
"Can I add other people to my account, so they can top up?",topping_up_by_card,59
I would like for someone to tell me which fiat currencies that your company supports.,fiat_currency_support,24
I need to freeze my card as soon as possible. I just checked my account and saw that there have been several payments that I don't recognize over the course of a few days. Can we investigate and get my money back?,card_payment_not_recognised,25
I believe i was charged for making a withdrawal after i went grocery shopping. Are you guys charging for this now?,cash_withdrawal_charge,70
How do I see my updated balance after I make a cheque or cash deposit?,balance_not_updated_after_cheque_or_cash_deposit,53
I used my card for a purchase and was charged a fee,card_payment_fee_charged,6
Can I change my pin number at a cash machine?,change_pin,15
A pending charge of 1L appears on my statement.  Please explain as I have not made a purchase for that amount,extra_charge_on_statement,62
I'm being asked for a verification code. Where do I find it?,verify_top_up,14
Why does my money come from?,verify_source_of_funds,60
tell me why I was charged more with my card?,card_payment_fee_charged,6
How long do I have to wait for my bank transfer to appear in my account?,balance_not_updated_after_bank_transfer,3
I would like to report an issue with my product and want to get it refunded,request_refund,9
"My card is stuck inside the ATM, what am I supposed to do?",card_swallowed,57
Can you give me info about what to do when my card expires?,card_about_to_expire,73
Can I use your app if I am from the EU?,country_support,48
Why didn`t my topup go through?,top_up_failed,54
Why should I verify the top-up?,verify_top_up,14
How come my card doesn't work anymore?,card_not_working,51
"I need to use my disposable card multiple times a day, is there a cutoff limit?",disposable_card_limits,22
I requested a higher amount for my cash withdrawal,wrong_amount_of_cash_received,45
"I tried using my card today and it's not working, can you help me?",card_not_working,51
When will the transfer go through?,pending_transfer,42
My statement has a charge that shouldn't have been made.,request_refund,9
How do I know if my top-up went through?,pending_top_up,71
i tried to do a transfer to an account but it didn't work,beneficiary_not_allowed,63
Can you walk me through how I can edit some of my personal information?,edit_personal_details,31
Can I use your app to exchange USD for GBP?,exchange_via_app,21
I tried to buy something online yesterday and was told declined. I got the same error today after trying again. What is the problem?,declined_transfer,4
I think my card payment was cancelled. What happened?,reverted_card_payment?,28
Something's wrong my card won't work.,card_not_working,51
Are there any ATM's near me that accept this card?,atm_support,64
"There are a few transaction that I don't recognize, I think someone managed to get my card details and use it.
",compromised_card,18
Whats the transfer process,transfer_into_account,52
"Hello, a few days ago I transferred my rent check to my landlord, however, he is saying that it has not gone though. On my end everything looks fine and I double checked the account number. Is there anything else that could be holding up the check?",transfer_not_received_by_recipient,0
I want to request a physical card,order_physical_card,35
I recently transferred money to my account when will it show up?,balance_not_updated_after_bank_transfer,3
I can't find the card PIN.,get_physical_card,47
I need a number of disposable cards everyday.,disposable_card_limits,22
Do the disposable cards have any restrictions on them?,disposable_card_limits,22
Why am I seeing a fee for transferring money?,transfer_fee_charged,32
It says the transfer wasn't accepted.,declined_transfer,4
"I'm running out of money, can I  auto top up?",automatic_top_up,58
How come my transfer got declined,declined_transfer,4
Do you do SWIFT transfers?,top_up_by_bank_transfer_charge,56
My card has been charged two separate times for a single transaction.,transaction_charged_twice,20
I'm checking the app and I see a payment that's not mine.,card_payment_not_recognised,25
It seems like my card payment didn't work.,declined_card_payment,8
Can you do exchanges of EUR?,fiat_currency_support,24
Is there a fee for european bank cards?,top_up_by_card_charge,16
I want to get a disposable virtual card.,get_disposable_virtual_card,37
Why didnt my top up go through,top_up_reverted,75
Why isn't my cash deposit showing up in my account?,balance_not_updated_after_cheque_or_cash_deposit,53
What are all the fiat currencies that are supported for both exchange and holding?,fiat_currency_support,24
I need to change my name since I got married,edit_personal_details,31
